LETO,DRZAVA,SPOL,STAROST,INDIKATOR,VREDNOST
2015,Portugalska,ženske,55-64,Delež celotne populacije,44.5
2015,Romunija,ženske,55-64,Delež aktivne populacije,32.8
2015,Romunija,ženske,55-64,Delež celotne populacije,32.1
2015,Slovenija,ženske,55-64,Delež aktivne populacije,32.9
2015,Slovenija,ženske,55-64,Delež celotne populacije,30.5
2015,Slovaška,ženske,55-64,Delež aktivne populacije,45.8
2015,Slovaška,ženske,55-64,Delež celotne populacije,41
2015,Finska,ženske,55-64,Delež aktivne populacije,67.2
2015,Finska,ženske,55-64,Delež celotne populacije,62.5
2015,Švedska,ženske,55-64,Delež aktivne populacije,75.5
2015,Švedska,ženske,55-64,Delež celotne populacije,72.1
2015,Velika Britanija,ženske,55-64,Delež aktivne populacije,57.7
2015,Velika Britanija,ženske,55-64,Delež celotne populacije,56
2016,Belgija,ženske,55-64,Delež aktivne populacije,42.8
2016,Belgija,ženske,55-64,Delež celotne populacije,40.2
2016,Bolgarija,ženske,55-64,Delež aktivne populacije,54.6
2016,Bolgarija,ženske,55-64,Delež celotne populacije,51
2016,Češka,ženske,55-64,Delež aktivne populacije,51.2
2016,Češka,ženske,55-64,Delež celotne populacije,49.3
2016,Danska,ženske,55-64,Delež aktivne populacije,64.1
2016,Danska,ženske,55-64,Delež celotne populacije,61.6
2016,Nemčija,ženske,55-64,Delež aktivne populacije,65.9
2016,Nemčija,ženske,55-64,Delež celotne populacije,63.5
2016,Estonija,ženske,55-64,Delež aktivne populacije,71.4
2016,Estonija,ženske,55-64,Delež celotne populacije,66.5
2016,Irska,ženske,55-64,Delež aktivne populacije,51.4
2016,Irska,ženske,55-64,Delež celotne populacije,48.5
2016,Grčija,ženske,55-64,Delež aktivne populacije,33.6
2016,Grčija,ženske,55-64,Delež celotne populacije,27.2
2016,Španija,ženske,55-64,Delež aktivne populacije,51.7
2016,Španija,ženske,55-64,Delež celotne populacije,42.8
2016,Francija,ženske,55-64,Delež aktivne populacije,51.5
2016,Francija,ženske,55-64,Delež celotne populacije,48.2
2016,Hrvaška,ženske,55-64,Delež aktivne populacije,34.2
2016,Hrvaška,ženske,55-64,Delež celotne populacije,31.6
2016,Italija,ženske,55-64,Delež aktivne populacije,41.7
2016,Italija,ženske,55-64,Delež celotne populacije,39.7
2016,Ciper,ženske,55-64,Delež aktivne populacije,47.8
2016,Ciper,ženske,55-64,Delež celotne populacije,43.7
2016,Latvija,ženske,55-64,Delež aktivne populacije,66.1
2016,Latvija,ženske,55-64,Delež celotne populacije,61.4
2016,Litva,ženske,55-64,Delež aktivne populacije,67.2
2016,Litva,ženske,55-64,Delež celotne populacije,62.8
2016,Luksemburg,ženske,55-64,Delež aktivne populacije,33.9
2016,Luksemburg,ženske,55-64,Delež celotne populacije,32.4
2016,Madžarska,ženske,55-64,Delež aktivne populacije,43.5
2016,Madžarska,ženske,55-64,Delež celotne populacije,41.5
2016,Malta,ženske,55-64,Delež aktivne populacije,29.9
2016,Malta,ženske,55-64,Delež celotne populacije,28.9
2016,Nizozemska,ženske,55-64,Delež aktivne populacije,58.6
2016,Nizozemska,ženske,55-64,Delež celotne populacije,54.2
2016,Avstrija,ženske,55-64,Delež aktivne populacije,42.7
2016,Avstrija,ženske,55-64,Delež celotne populacije,41.1
2016,Poljska,ženske,55-64,Delež aktivne populacije,39
2016,Poljska,ženske,55-64,Delež celotne populacije,37.6
2016,Portugalska,ženske,55-64,Delež aktivne populacije,51
2016,Portugalska,ženske,55-64,Delež celotne populacije,46.3
2016,Romunija,ženske,55-64,Delež aktivne populacije,34.4
2016,Romunija,ženske,55-64,Delež celotne populacije,33.6
2016,Slovenija,ženske,55-64,Delež aktivne populacije,35.2
2016,Slovenija,ženske,55-64,Delež celotne populacije,33.4
2016,Slovaška,ženske,55-64,Delež aktivne populacije,48.2
2016,Slovaška,ženske,55-64,Delež celotne populacije,43.5
2016,Finska,ženske,55-64,Delež aktivne populacije,67.6
2016,Finska,ženske,55-64,Delež celotne populacije,63
2016,Švedska,ženske,55-64,Delež aktivne populacije,76.9
2016,Švedska,ženske,55-64,Delež celotne populacije,73.5
2016,Velika Britanija,ženske,55-64,Delež aktivne populacije,59.2
2016,Velika Britanija,ženske,55-64,Delež celotne populacije,57.4
2017,Belgija,ženske,55-64,Delež aktivne populacije,45.8
2017,Belgija,ženske,55-64,Delež celotne populacije,42.8
2017,Bolgarija,ženske,55-64,Delež aktivne populacije,57.3
2017,Bolgarija,ženske,55-64,Delež celotne populacije,54.3
2017,Češka,ženske,55-64,Delež aktivne populacije,54.5
2017,Češka,ženske,55-64,Delež celotne populacije,53
2017,Danska,ženske,55-64,Delež aktivne populacije,66.7
2017,Danska,ženske,55-64,Delež celotne populacije,64.4
2017,Nemčija,ženske,55-64,Delež aktivne populacije,67.5
2017,Nemčija,ženske,55-64,Delež celotne populacije,65.4
2017,Estonija,ženske,55-64,Delež aktivne populacije,72.4
2017,Estonija,ženske,55-64,Delež celotne populacije,69.3
2017,Irska,ženske,55-64,Delež aktivne populacije,53.4
2017,Irska,ženske,55-64,Delež celotne populacije,50.3
2017,Grčija,ženske,55-64,Delež aktivne populacije,34.9
2017,Grčija,ženske,55-64,Delež celotne populacije,28
2017,Španija,ženske,55-64,Delež aktivne populacije,51.8
2017,Španija,ženske,55-64,Delež celotne populacije,43.5
2017,Francija,ženske,55-64,Delež aktivne populacije,53.1
2017,Francija,ženske,55-64,Delež celotne populacije,50
2017,Hrvaška,ženske,55-64,Delež aktivne populacije,35
2017,Hrvaška,ženske,55-64,Delež celotne populacije,32.3
2017,Italija,ženske,55-64,Delež aktivne populacije,44.5
2017,Italija,ženske,55-64,Delež celotne populacije,42.3
2017,Ciper,ženske,55-64,Delež aktivne populacije,48.9
2017,Ciper,ženske,55-64,Delež celotne populacije,46.2
2017,Latvija,ženske,55-64,Delež aktivne populacije,66.9
2017,Latvija,ženske,55-64,Delež celotne populacije,62.1
2017,Litva,ženske,55-64,Delež aktivne populacije,69.6
2017,Litva,ženske,55-64,Delež celotne populacije,65.2
2017,Luksemburg,ženske,55-64,Delež aktivne populacije,35.1
2017,Luksemburg,ženske,55-64,Delež celotne populacije,33.9
2017,Madžarska,ženske,55-64,Delež aktivne populacije,44.3
2017,Madžarska,ženske,55-64,Delež celotne populacije,42.4
2017,Malta,ženske,55-64,Delež aktivne populacije,30.6
2017,Malta,ženske,55-64,Delež celotne populacije,29.9
2017,Nizozemska,ženske,55-64,Delež aktivne populacije,60.2
2017,Nizozemska,ženske,55-64,Delež celotne populacije,56.6
2017,Avstrija,ženske,55-64,Delež aktivne populacije,44.5
2017,Avstrija,ženske,55-64,Delež celotne populacije,42.8
2017,Poljska,ženske,55-64,Delež aktivne populacije,40.5
2017,Poljska,ženske,55-64,Delež celotne populacije,39.3
2017,Portugalska,ženske,55-64,Delež aktivne populacije,54.6
2017,Portugalska,ženske,55-64,Delež celotne populacije,50.2
2017,Romunija,ženske,55-64,Delež aktivne populacije,35.7
2017,Romunija,ženske,55-64,Delež celotne populacije,34.9
2017,Slovenija,ženske,55-64,Delež aktivne populacije,39.5
2017,Slovenija,ženske,55-64,Delež celotne populacije,37.5
2017,Slovaška,ženske,55-64,Delež aktivne populacije,53
2017,Slovaška,ženske,55-64,Delež celotne populacije,49.6
2017,Finska,ženske,55-64,Delež aktivne populacije,68.2
2017,Finska,ženske,55-64,Delež celotne populacije,63.4
2017,Švedska,ženske,55-64,Delež aktivne populacije,77.8
2017,Švedska,ženske,55-64,Delež celotne populacije,74.4
2017,Velika Britanija,ženske,55-64,Delež aktivne populacije,60.9
2017,Velika Britanija,ženske,55-64,Delež celotne populacije,59.1
2018,Belgija,ženske,55-64,Delež aktivne populacije,47.4
2018,Belgija,ženske,55-64,Delež celotne populacije,45.6
2018,Bolgarija,ženske,55-64,Delež aktivne populacije,58.7
2018,Bolgarija,ženske,55-64,Delež celotne populacije,56.4
2018,Češka,ženske,55-64,Delež aktivne populacije,58
2018,Češka,ženske,55-64,Delež celotne populacije,56.6
2018,Danska,ženske,55-64,Delež aktivne populacije,67.2
2018,Danska,ženske,55-64,Delež celotne populacije,64.6
2018,Nemčija,ženske,55-64,Delež aktivne populacije,68.6
2018,Nemčija,ženske,55-64,Delež celotne populacije,66.9
2018,Estonija,ženske,55-64,Delež aktivne populacije,74.6
2018,Estonija,ženske,55-64,Delež celotne populacije,71.5
2018,Irska,ženske,55-64,Delež aktivne populacije,54.6
2018,Irska,ženske,55-64,Delež celotne populacije,52.3
2018,Grčija,ženske,55-64,Delež aktivne populacije,36.9
2018,Grčija,ženske,55-64,Delež celotne populacije,30
2018,Španija,ženske,55-64,Delež aktivne populacije,52.9
2018,Španija,ženske,55-64,Delež celotne populacije,44.9
2018,Francija,ženske,55-64,Delež aktivne populacije,53.9
2018,Francija,ženske,55-64,Delež celotne populacije,50.5
2018,Hrvaška,ženske,55-64,Delež aktivne populacije,36.7
2018,Hrvaška,ženske,55-64,Delež celotne populacije,35.2
2018,Italija,ženske,55-64,Delež aktivne populacije,46.1
2018,Italija,ženske,55-64,Delež celotne populacije,43.9
2018,Ciper,ženske,55-64,Delež aktivne populacije,54.6
2018,Ciper,ženske,55-64,Delež celotne populacije,51.9
2018,Latvija,ženske,55-64,Delež aktivne populacije,69.4
2018,Latvija,ženske,55-64,Delež celotne populacije,64.7
2018,Litva,ženske,55-64,Delež aktivne populacije,71.9
2018,Litva,ženske,55-64,Delež celotne populacije,66.9
2018,Luksemburg,ženske,55-64,Delež aktivne populacije,36.2
2018,Luksemburg,ženske,55-64,Delež celotne populacije,35.2
2018,Madžarska,ženske,55-64,Delež aktivne populacije,46.3
2018,Madžarska,ženske,55-64,Delež celotne populacije,44.9
2018,Malta,ženske,55-64,Delež aktivne populacije,34.1
2018,Malta,ženske,55-64,Delež celotne populacije,32.8
2018,Nizozemska,ženske,55-64,Delež aktivne populacije,61.8
2018,Nizozemska,ženske,55-64,Delež celotne populacije,58.8
2018,Avstrija,ženske,55-64,Delež aktivne populacije,46.6
2018,Avstrija,ženske,55-64,Delež celotne populacije,44.8
2018,Poljska,ženske,55-64,Delež aktivne populacije,39.9
2018,Poljska,ženske,55-64,Delež celotne populacije,39.1
2018,Portugalska,ženske,55-64,Delež aktivne populacije,58.4
2018,Portugalska,ženske,55-64,Delež celotne populacije,54.6
2018,Romunija,ženske,55-64,Delež aktivne populacije,36.4
2018,Romunija,ženske,55-64,Delež celotne populacije,35.7
2018,Slovenija,ženske,55-64,Delež aktivne populacije,43.9
2018,Slovenija,ženske,55-64,Delež celotne populacije,41.9
2018,Slovaška,ženske,55-64,Delež aktivne populacije,53.7
2018,Slovaška,ženske,55-64,Delež celotne populacije,50.4
2018,Finska,ženske,55-64,Delež aktivne populacije,70.8
2018,Finska,ženske,55-64,Delež celotne populacije,66.5
2018,Švedska,ženske,55-64,Delež aktivne populacije,78.6
2018,Švedska,ženske,55-64,Delež celotne populacije,75.7
2018,Velika Britanija,ženske,55-64,Delež aktivne populacije,62.5
2018,Velika Britanija,ženske,55-64,Delež celotne populacije,60.6
2019,Belgija,ženske,55-64,Delež aktivne populacije,48.9
2019,Belgija,ženske,55-64,Delež celotne populacije,47
2019,Bolgarija,ženske,55-64,Delež aktivne populacije,62.2
2019,Bolgarija,ženske,55-64,Delež celotne populacije,59.9
2019,Češka,ženske,55-64,Delež aktivne populacije,60.1
2019,Češka,ženske,55-64,Delež celotne populacije,58.9
2019,Danska,ženske,55-64,Delež aktivne populacije,69.3
2019,Danska,ženske,55-64,Delež celotne populacije,66.9
2019,Nemčija,ženske,55-64,Delež aktivne populacije,70
2019,Nemčija,ženske,55-64,Delež celotne populacije,68.4
2019,Estonija,ženske,55-64,Delež aktivne populacije,77.4
2019,Estonija,ženske,55-64,Delež celotne populacije,74.9
2019,Irska,ženske,55-64,Delež aktivne populacije,55.9
2019,Irska,ženske,55-64,Delež celotne populacije,53.9
2019,Grčija,ženske,55-64,Delež aktivne populacije,37.3
2019,Grčija,ženske,55-64,Delež celotne populacije,31.6
2019,Španija,ženske,55-64,Delež aktivne populacije,54.4
2019,Španija,ženske,55-64,Delež celotne populacije,46.9
2019,Francija,ženske,55-64,Delež aktivne populacije,54.6
2019,Francija,ženske,55-64,Delež celotne populacije,50.9
2019,Hrvaška,ženske,55-64,Delež aktivne populacije,37.5
2019,Hrvaška,ženske,55-64,Delež celotne populacije,35.9
2019,Italija,ženske,55-64,Delež aktivne populacije,47
2019,Italija,ženske,55-64,Delež celotne populacije,44.6
2019,Ciper,ženske,55-64,Delež aktivne populacije,54.2
2019,Ciper,ženske,55-64,Delež celotne populacije,50.7
2019,Latvija,ženske,55-64,Delež aktivne populacije,71.4
2019,Latvija,ženske,55-64,Delež celotne populacije,67.1
2019,Litva,ženske,55-64,Delež aktivne populacije,72.5
2019,Litva,ženske,55-64,Delež celotne populacije,67.5
2019,Luksemburg,ženske,55-64,Delež aktivne populacije,38.4
2019,Luksemburg,ženske,55-64,Delež celotne populacije,37.1
2019,Madžarska,ženske,55-64,Delež aktivne populacije,47.2
2019,Madžarska,ženske,55-64,Delež celotne populacije,46.2
2019,Malta,ženske,55-64,Delež aktivne populacije,36.1
2019,Malta,ženske,55-64,Delež celotne populacije,35.4
2019,Nizozemska,ženske,55-64,Delež aktivne populacije,63.1
2019,Nizozemska,ženske,55-64,Delež celotne populacije,61.2
2019,Avstrija,ženske,55-64,Delež aktivne populacije,47.4
2019,Avstrija,ženske,55-64,Delež celotne populacije,46
2019,Poljska,ženske,55-64,Delež aktivne populacije,40
2019,Poljska,ženske,55-64,Delež celotne populacije,39.2
2019,Portugalska,ženske,55-64,Delež aktivne populacije,58.8
2019,Portugalska,ženske,55-64,Delež celotne populacije,55.1
2019,Romunija,ženske,55-64,Delež aktivne populacije,37.3
2019,Romunija,ženske,55-64,Delež celotne populacije,36.5
2019,Slovenija,ženske,55-64,Delež aktivne populacije,46
2019,Slovenija,ženske,55-64,Delež celotne populacije,44
2019,Slovaška,ženske,55-64,Delež aktivne populacije,56.9
2019,Slovaška,ženske,55-64,Delež celotne populacije,53.9
2019,Finska,ženske,55-64,Delež aktivne populacije,72.4
2019,Finska,ženske,55-64,Delež celotne populacije,68.6
2019,Švedska,ženske,55-64,Delež aktivne populacije,78.9
2019,Švedska,ženske,55-64,Delež celotne populacije,75.6
2019,Velika Britanija,ženske,55-64,Delež aktivne populacije,63.5
2019,Velika Britanija,ženske,55-64,Delež celotne populacije,61.9
