"SEX,""AGE"",""GEO"",""TIME"",""ISCED11"",""UNIT"",""Value"""
"Females,""From 15 to 64 years"",""France"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""79.2"""
"Females,""From 15 to 64 years"",""France"",""2015"",""No response"",""Percentage"",""56.8"""
"Females,""From 15 to 64 years"",""France"",""2016"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""34.1"""
"Females,""From 15 to 64 years"",""France"",""2016"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""62.2"""
"Females,""From 15 to 64 years"",""France"",""2016"",""Tertiary education (levels 5-8)"",""Percentage"",""80.0"""
"Females,""From 15 to 64 years"",""France"",""2016"",""No response"",""Percentage"",""54.4"""
"Females,""From 15 to 64 years"",""France"",""2017"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""34.6"""
"Females,""From 15 to 64 years"",""France"",""2017"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""61.9"""
"Females,""From 15 to 64 years"",""France"",""2017"",""Tertiary education (levels 5-8)"",""Percentage"",""80.4"""
"Females,""From 15 to 64 years"",""France"",""2017"",""No response"",""Percentage"",""56.9"""
"Females,""From 15 to 64 years"",""France"",""2018"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""34.1"""
"Females,""From 15 to 64 years"",""France"",""2018"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""62.5"""
"Females,""From 15 to 64 years"",""France"",""2018"",""Tertiary education (levels 5-8)"",""Percentage"",""80.3"""
"Females,""From 15 to 64 years"",""France"",""2018"",""No response"",""Percentage"",""60.9"""
"Females,""From 15 to 64 years"",""France"",""2019"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""33.0"""
"Females,""From 15 to 64 years"",""France"",""2019"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""62.0"""
"Females,""From 15 to 64 years"",""France"",""2019"",""Tertiary education (levels 5-8)"",""Percentage"",""81.4"""
"Females,""From 15 to 64 years"",""France"",""2019"",""No response"",""Percentage"",""64.1"""
"Females,""From 15 to 64 years"",""Croatia"",""2011"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""28.9"""
"Females,""From 15 to 64 years"",""Croatia"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""51.9"""
"Females,""From 15 to 64 years"",""Croatia"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"",""77.3"""
"Females,""From 15 to 64 years"",""Croatia"",""2011"",""No response"",""Percentage"",""16.3"""
"Females,""From 15 to 64 years"",""Croatia"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""26.3"""
"Females,""From 15 to 64 years"",""Croatia"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""50.5"""
"Females,""From 15 to 64 years"",""Croatia"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"",""75.9"""
"Females,""From 15 to 64 years"",""Croatia"",""2012"",""No response"",""Percentage"",""35.4"""
"Females,""From 15 to 64 years"",""Croatia"",""2013"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""23.7"""
"Females,""From 15 to 64 years"",""Croatia"",""2013"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""50.9"""
"Females,""From 15 to 64 years"",""Croatia"",""2013"",""Tertiary education (levels 5-8)"",""Percentage"",""75.1"""
"Females,""From 15 to 64 years"",""Croatia"",""2013"",""No response"",""Percentage"",""29.4"""
"Females,""From 15 to 64 years"",""Croatia"",""2014"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""23.8"""
"Females,""From 15 to 64 years"",""Croatia"",""2014"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""50.6"""
"Females,""From 15 to 64 years"",""Croatia"",""2014"",""Tertiary education (levels 5-8)"",""Percentage"",""78.3"""
"Females,""From 15 to 64 years"",""Croatia"",""2014"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Croatia"",""2015"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""24.8"""
"Females,""From 15 to 64 years"",""Croatia"",""2015"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""52.0"""
"Females,""From 15 to 64 years"",""Croatia"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""78.4"""
"Females,""From 15 to 64 years"",""Croatia"",""2015"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Croatia"",""2016"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""22.8"""
"Females,""From 15 to 64 years"",""Croatia"",""2016"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""54.0"""
"Females,""From 15 to 64 years"",""Croatia"",""2016"",""Tertiary education (levels 5-8)"",""Percentage"",""78.7"""
"Females,""From 15 to 64 years"",""Croatia"",""2016"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Croatia"",""2017"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""19.9"""
"Females,""From 15 to 64 years"",""Croatia"",""2017"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""56.2"""
"Females,""From 15 to 64 years"",""Croatia"",""2017"",""Tertiary education (levels 5-8)"",""Percentage"",""80.4"""
"Females,""From 15 to 64 years"",""Croatia"",""2017"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Croatia"",""2018"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""21.7"""
"Females,""From 15 to 64 years"",""Croatia"",""2018"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""57.0"""
"Females,""From 15 to 64 years"",""Croatia"",""2018"",""Tertiary education (levels 5-8)"",""Percentage"",""81.0"""
"Females,""From 15 to 64 years"",""Croatia"",""2018"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Croatia"",""2019"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""22.9"""
"Females,""From 15 to 64 years"",""Croatia"",""2019"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""58.4"""
"Females,""From 15 to 64 years"",""Croatia"",""2019"",""Tertiary education (levels 5-8)"",""Percentage"",""80.8"""
"Females,""From 15 to 64 years"",""Croatia"",""2019"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Italy"",""2011"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""28.5"""
"Females,""From 15 to 64 years"",""Italy"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""56.5"""
"Females,""From 15 to 64 years"",""Italy"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"",""72.4"""
"Females,""From 15 to 64 years"",""Italy"",""2011"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Italy"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""29.2"""
"Females,""From 15 to 64 years"",""Italy"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""55.7"""
"Females,""From 15 to 64 years"",""Italy"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"",""72.5"""
"Females,""From 15 to 64 years"",""Italy"",""2012"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Italy"",""2013"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""29.0"""
"Females,""From 15 to 64 years"",""Italy"",""2013"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""54.1"""
"Females,""From 15 to 64 years"",""Italy"",""2013"",""Tertiary education (levels 5-8)"",""Percentage"",""71.8"""
"Females,""From 15 to 64 years"",""Italy"",""2013"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Italy"",""2014"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""28.8"""
"Females,""From 15 to 64 years"",""Italy"",""2014"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""54.2"""
"Females,""From 15 to 64 years"",""Italy"",""2014"",""Tertiary education (levels 5-8)"",""Percentage"",""71.2"""
"Females,""From 15 to 64 years"",""Italy"",""2014"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Italy"",""2015"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""29.0"""
"Females,""From 15 to 64 years"",""Italy"",""2015"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""54.0"""
"Females,""From 15 to 64 years"",""Italy"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""71.7"""
"Females,""From 15 to 64 years"",""Italy"",""2015"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Italy"",""2016"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""29.6"""
"Females,""From 15 to 64 years"",""Italy"",""2016"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""54.6"""
"Females,""From 15 to 64 years"",""Italy"",""2016"",""Tertiary education (levels 5-8)"",""Percentage"",""73.3"""
"Females,""From 15 to 64 years"",""Italy"",""2016"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Italy"",""2017"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""29.8"""
"Females,""From 15 to 64 years"",""Italy"",""2017"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""54.7"""
"Females,""From 15 to 64 years"",""Italy"",""2017"",""Tertiary education (levels 5-8)"",""Percentage"",""74.7"""
"Females,""From 15 to 64 years"",""Italy"",""2017"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Italy"",""2018"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""30.1"""
"Females,""From 15 to 64 years"",""Italy"",""2018"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""55.0"""
"Females,""From 15 to 64 years"",""Italy"",""2018"",""Tertiary education (levels 5-8)"",""Percentage"",""75.3"""
"Females,""From 15 to 64 years"",""Italy"",""2018"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Italy"",""2019"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""30.2"""
"Females,""From 15 to 64 years"",""Italy"",""2019"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""55.6"""
"Females,""From 15 to 64 years"",""Italy"",""2019"",""Tertiary education (levels 5-8)"",""Percentage"",""75.7"""
"Females,""From 15 to 64 years"",""Italy"",""2019"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Cyprus"",""2011"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""43.7"""
"Females,""From 15 to 64 years"",""Cyprus"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""59.7"""
"Females,""From 15 to 64 years"",""Cyprus"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"",""78.2"""
"Females,""From 15 to 64 years"",""Cyprus"",""2011"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Cyprus"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""38.6"""
"Females,""From 15 to 64 years"",""Cyprus"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""59.0"""
"Females,""From 15 to 64 years"",""Cyprus"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"",""74.4"""
"Females,""From 15 to 64 years"",""Cyprus"",""2012"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Cyprus"",""2013"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""36.9"""
"Females,""From 15 to 64 years"",""Cyprus"",""2013"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""54.6"""
"Females,""From 15 to 64 years"",""Cyprus"",""2013"",""Tertiary education (levels 5-8)"",""Percentage"",""72.2"""
"Females,""From 15 to 64 years"",""Cyprus"",""2013"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Cyprus"",""2014"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""36.6"""
"Females,""From 15 to 64 years"",""Cyprus"",""2014"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""57.1"""
"Females,""From 15 to 64 years"",""Cyprus"",""2014"",""Tertiary education (levels 5-8)"",""Percentage"",""73.7"""
"Females,""From 15 to 64 years"",""Cyprus"",""2014"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Cyprus"",""2015"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""36.6"""
"Females,""From 15 to 64 years"",""Cyprus"",""2015"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""57.0"""
"Females,""From 15 to 64 years"",""Cyprus"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""74.5"""
"Females,""From 15 to 64 years"",""Cyprus"",""2015"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Cyprus"",""2016"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""36.9"""
"Females,""From 15 to 64 years"",""Cyprus"",""2016"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""54.4"""
"Females,""From 15 to 64 years"",""Cyprus"",""2016"",""Tertiary education (levels 5-8)"",""Percentage"",""75.2"""
"Females,""From 15 to 64 years"",""Cyprus"",""2016"",""No response"",""Percentage"","":"""
"Females,""From 15 to 64 years"",""Cyprus"",""2017"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""36.3"""
"Females,""From 15 to 64 years"",""Cyprus"",""2017"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""59.7"""
"Females,""From 15 to 64 years"",""Cyprus"",""2017"",""Tertiary education (levels 5-8)"",""Percentage"",""75.8"""
"Females,""From 15 to 64 years"",""Cyprus"",""2017"",""No response"",""Percentage"","":"""
